,text,label
680,"Si tengo 1 berenjena (1 libra), 1 3/4 cucharaditas de sal, 1/2 taza de aceite de oliva virgen extra, 1 cebolla mediana, partida por la mitad a lo largo y cortada transversalmente en rodajas de 1/2 pulgada de grosor, 1 hoja de laurel turco o 1/2 hoja de laurel californiano, 3 dientes de ajo picados, 1 lata (de 14 1/2 a 16 onzas) de tomates guisados, escurridos, reservando el jugo, y picados en trozos grandes, 1/2 cucharadita de pimentón (no picante), 1/8 de cucharadita de comino molido, 1 lata (de 15 a 19 onzas) de garbanzos, enjuagados y escurridos, 1 cucharadita de azúcar, 1 1/2 cucharaditas de pimienta negra, 1/4 de taza de perejil fresco de hoja plana picado grueso, 6 hojas de filo (de 17 por 12 pulgadas) (de un paquete de 1 libra), descongeladas si están congeladas, Guarnición: hojas frescas de perejil de hoja plana, cortadas en trozos] que puedo hacer",instructions
681,"Que receta usa 1 berenjena (1 libra), 1 3/4 cucharaditas de sal, 1/2 taza de aceite de oliva virgen extra, 1 cebolla mediana, partida por la mitad a lo largo y cortada transversalmente en rodajas de 1/2 pulgada de grosor, 1 hoja de laurel turco o 1/2 hoja de laurel californiano, 3 dientes de ajo picados, 1 lata (de 14 1/2 a 16 onzas) de tomates guisados, escurridos, reservando el jugo, y picados en trozos grandes, 1/2 cucharadita de pimentón (no picante), 1/8 de cucharadita de comino molido, 1 lata (de 15 a 19 onzas) de garbanzos, enjuagados y escurridos, 1 cucharadita de azúcar, 1 1/2 cucharaditas de pimienta negra, 1/4 de taza de perejil fresco de hoja plana picado grueso, 6 hojas de filo (de 17 por 12 pulgadas) (de un paquete de 1 libra), descongeladas si están congeladas, Guarnición: hojas frescas de perejil de hoja plana, cortadas en trozos]",title
682,Quiero Pastelitos de melocotón melba  como se hace,title_instructions
683,Como preparar Dragón Verde I ,title_instructions
684,Como preparar Arándanos rojos y cerezas deshidratadas ,title_instructions
685,"Que puedo hacer con 1/2 taza de harina de maíz amarilla, 1/4 de cucharadita (o más) de pimienta de cayena, 12 vainas de quimbombó, cortadas transversalmente en trozos de 1/2 pulgada, 6 cucharadas de aceite de oliva, divididas, 2 tazas de granos de maíz frescos (cortados de unas 3 mazorcas), 6 calabazas verdes pequeñas, cortadas en 6 trozos cada una, 2 dientes de ajo picados, 1 bolsa de 12 onzas de tomates cherry, cortados por la mitad (2 tazas), 2 cucharadas de cilantro fresco picado, 2 cebollas verdes picadas]",instructions
686,"Como se llama la receta con 1/2 taza de harina de maíz amarilla, 1/4 de cucharadita (o más) de pimienta de cayena, 12 vainas de quimbombó, cortadas transversalmente en trozos de 1/2 pulgada, 6 cucharadas de aceite de oliva, divididas, 2 tazas de granos de maíz frescos (cortados de unas 3 mazorcas), 6 calabazas verdes pequeñas, cortadas en 6 trozos cada una, 2 dientes de ajo picados, 1 bolsa de 12 onzas de tomates cherry, cortados por la mitad (2 tazas), 2 cucharadas de cilantro fresco picado, 2 cebollas verdes picadas]",title
687,"Si tengo 3/4 de taza (1 1/2 barritas) de mantequilla sin sal, a temperatura ambiente, más para la sartén, 2 1/4 tazas de harina de uso general, más la cantidad necesaria para la sartén, 2 1/4 tazas de azúcar granulado, 1/2 cucharadita de ralladura fina de limón, 5 huevos grandes, a temperatura ambiente, 2 cucharaditas de agua de rosas, 1 cucharadita de extracto de vainilla, 1/2 cucharadita de sal kosher, 1/2 cucharadita de polvo de hornear, 1/4 de cucharadita de bicarbonato de sodio, 3/4 de taza de yogur natural, 3/4 de taza más 2 cucharadas de pistachos crudos, tostados y picados, 8 onzas de ruibarbo (2-3 tallos), recortados, 2 1/2 tazas de azúcar en polvo, 2 cucharadas de leche, 1 cucharada de agua de rosas, 1/2 cucharadita de extracto de vainilla, 1/8 cucharadita de sal, 2 cucharadas de pétalos de rosa secos, 2 cucharadas de pistachos crudos, tostados y picados, Cacerola Bundt de 12 tazas] que puedo hacer",instructions
688,"Que receta usa 3/4 de taza (1 1/2 barritas) de mantequilla sin sal, a temperatura ambiente, más para la sartén, 2 1/4 tazas de harina de uso general, más la cantidad necesaria para la sartén, 2 1/4 tazas de azúcar granulado, 1/2 cucharadita de ralladura fina de limón, 5 huevos grandes, a temperatura ambiente, 2 cucharaditas de agua de rosas, 1 cucharadita de extracto de vainilla, 1/2 cucharadita de sal kosher, 1/2 cucharadita de polvo de hornear, 1/4 de cucharadita de bicarbonato de sodio, 3/4 de taza de yogur natural, 3/4 de taza más 2 cucharadas de pistachos crudos, tostados y picados, 8 onzas de ruibarbo (2-3 tallos), recortados, 2 1/2 tazas de azúcar en polvo, 2 cucharadas de leche, 1 cucharada de agua de rosas, 1/2 cucharadita de extracto de vainilla, 1/8 cucharadita de sal, 2 cucharadas de pétalos de rosa secos, 2 cucharadas de pistachos crudos, tostados y picados, Cacerola Bundt de 12 tazas]",title
689,Quiero Templar el chocolate  como se hace,title_instructions
690,Quiero Judías verdes Green Goddess  como se hace,title_instructions
691,"Que puedo hacer con 6 oz de fideos de arroz, 1 1/2 tazas de tirabeques, con las puntas recortadas, 1 taza de zanahorias ralladas, 1 trozo de jengibre (1/2 pulgada de grosor), pelado y picado, 1 anís estrellado, 3 clavos enteros, 8 tazas de caldo de pollo reducido en sodio, 1 libra de pechugas de pollo deshuesadas y sin piel, cortadas en tiras de 1/4 de pulgada, 1 pimiento rojo, sin corazón, sin semillas y cortado en tiras finas, 1 cucharada de zumo de lima fresco, 1/2 taza de cebollas picadas, 2 cucharadas de cilantro fresco picado, 4 ramitas de albahaca, 1 lima, cortada en 4 gajos]",instructions
692,"Que receta usa 6 oz de fideos de arroz, 1 1/2 tazas de tirabeques, con las puntas recortadas, 1 taza de zanahorias ralladas, 1 trozo de jengibre (1/2 pulgada de grosor), pelado y picado, 1 anís estrellado, 3 clavos enteros, 8 tazas de caldo de pollo reducido en sodio, 1 libra de pechugas de pollo deshuesadas y sin piel, cortadas en tiras de 1/4 de pulgada, 1 pimiento rojo, sin corazón, sin semillas y cortado en tiras finas, 1 cucharada de zumo de lima fresco, 1/2 taza de cebollas picadas, 2 cucharadas de cilantro fresco picado, 4 ramitas de albahaca, 1 lima, cortada en 4 gajos]",title
693,"Que puedo hacer con 3/4 de barra (6 cucharadas) de mantequilla fría sin sal, cortada en trozos de una cucharada, más otra para engrasar, 3 manzanas Gala, 1/3 de taza de azúcar moreno ligero envasado, 1 cucharadita de zumo de limón fresco, 1/2 taza de nueces picadas gruesas (1 3/4 oz), 3/4 de taza de harina común, 1/2 taza de harina de maíz amarilla, 1/3 de taza de azúcar granulado, 2 cucharaditas de polvo de hornear, 1/4 de cucharadita de sal, 1 huevo grande, 3/4 de taza de leche entera, Equipo especial: un molde para magdalenas con 6 moldes (de 1 taza), Acompañamiento: nata montada ligeramente azucarada]",instructions
694,"Que receta usa 3/4 de barra (6 cucharadas) de mantequilla fría sin sal, cortada en trozos de una cucharada, más otra para engrasar, 3 manzanas Gala, 1/3 de taza de azúcar moreno ligero envasado, 1 cucharadita de zumo de limón fresco, 1/2 taza de nueces picadas gruesas (1 3/4 oz), 3/4 de taza de harina común, 1/2 taza de harina de maíz amarilla, 1/3 de taza de azúcar granulado, 2 cucharaditas de polvo de hornear, 1/4 de cucharadita de sal, 1 huevo grande, 3/4 de taza de leche entera, Equipo especial: un molde para magdalenas con 6 moldes (de 1 taza), Acompañamiento: nata montada ligeramente azucarada]",title
695,"Que hacer con 1 barra (1/2 taza) de mantequilla sin sal, ablandada, más 1 1/2 cucharadas, derretida, 3/4 de taza de harina de matzá y más para espolvorear, 2/3 de taza más 1/4 de taza de azúcar, 1/4 de cucharadita de sal, 3 huevos grandes, separados, a temperatura ambiente durante 30 minutos, 2 cucharadas de zumo de limón fresco, 1 cucharada de ralladura fina de limón, 1 1/4 tazas de azúcar, 1 1/2 tazas de agua, 1 tira (de 4 por 1 pulgada) de ralladura de limón fresco, 1/2 taza de zumo de limón fresco, 8 ramitas grandes de albahaca fresca, 1 taza de nata líquida fría, Equipo especial: un molde para magdalenas con 12 moldes para magdalenas (1/2 taza), Guarnición: pequeñas hojas de albahaca fresca]",instructions
696,"Que receta usa 1 barra (1/2 taza) de mantequilla sin sal, ablandada, más 1 1/2 cucharadas, derretida, 3/4 de taza de harina de matzá y más para espolvorear, 2/3 de taza más 1/4 de taza de azúcar, 1/4 de cucharadita de sal, 3 huevos grandes, separados, a temperatura ambiente durante 30 minutos, 2 cucharadas de zumo de limón fresco, 1 cucharada de ralladura fina de limón, 1 1/4 tazas de azúcar, 1 1/2 tazas de agua, 1 tira (de 4 por 1 pulgada) de ralladura de limón fresco, 1/2 taza de zumo de limón fresco, 8 ramitas grandes de albahaca fresca, 1 taza de nata líquida fría, Equipo especial: un molde para magdalenas con 12 moldes para magdalenas (1/2 taza), Guarnición: pequeñas hojas de albahaca fresca]",title
697,"Que hacer con 3 dientes de ajo, 1 taza de cebolla picada gruesa, 1/2 cucharadita de cilantro molido, 1 huevo grande, 1/3 de taza de pan rallado fino y seco, 2 cucharadas de mayonesa, 3/4 de cucharadita de comino molido, 1/2 cucharadita de sal, 1 1/2 lb de merluza sin piel o filete de bacalao del Pacífico, cortado en trozos de 2 pulgadas, 6 cucharadas de aceite de oliva, 3/4 de taza de mayonesa, 1 cucharadita de ralladura fina de limón fresco, 1 cucharada de zumo de limón fresco, 1/4 de cucharadita de pimentón picante redondeado, 1/4 de cucharadita de sal, Acompañamiento: 1 bolsa (de 5 onzas) de verduras pequeñas para ensalada, como ensalada de hierbas, mezcla asiática o mesclun]",instructions
698,"Si tengo 3 dientes de ajo, 1 taza de cebolla picada gruesa, 1/2 cucharadita de cilantro molido, 1 huevo grande, 1/3 de taza de pan rallado fino y seco, 2 cucharadas de mayonesa, 3/4 de cucharadita de comino molido, 1/2 cucharadita de sal, 1 1/2 lb de merluza sin piel o filete de bacalao del Pacífico, cortado en trozos de 2 pulgadas, 6 cucharadas de aceite de oliva, 3/4 de taza de mayonesa, 1 cucharadita de ralladura fina de limón fresco, 1 cucharada de zumo de limón fresco, 1/4 de cucharadita de pimentón picante redondeado, 1/4 de cucharadita de sal, Acompañamiento: 1 bolsa (de 5 onzas) de verduras pequeñas para ensalada, como ensalada de hierbas, mezcla asiática o mesclun] que receta lo usa",title
699,Como preparar Royal Fizz ,title_instructions
700,"Si tengo 3 latas de 14 1/2 onzas de caldo de verduras, 3 cucharadas de mantequilla, 3 cucharadas de aceite de oliva, 2 chalotas picadas, 1 libra de setas silvestres variadas (como ostras, crimini y shiitake con tallo), cortadas en rodajas, 1 taza de arroz arborio* o de grano medio, 1/2 taza de jerez seco, 1/2 taza de queso parmesano recién rallado (unas 2 onzas), 3/4 de cucharadita de tomillo fresco picado] que puedo hacer",instructions
701,"Si tengo 3 latas de 14 1/2 onzas de caldo de verduras, 3 cucharadas de mantequilla, 3 cucharadas de aceite de oliva, 2 chalotas picadas, 1 libra de setas silvestres variadas (como ostras, crimini y shiitake con tallo), cortadas en rodajas, 1 taza de arroz arborio* o de grano medio, 1/2 taza de jerez seco, 1/2 taza de queso parmesano recién rallado (unas 2 onzas), 3/4 de cucharadita de tomillo fresco picado] que receta lo usa",title
702,Como preparar Ensalada de pollo y verduras al curry Mintz ,title_instructions
703,"Que hacer con Gajos de lima, Sal gruesa, 3 1/2 tazas de mezcla agridulce casera para margaritas (haga clic para ver la receta), 1 taza de tequila dorado, 1/2 taza de Triple Sec, 16 cubitos de hielo, 12 rodajas de lima]",instructions
704,"Si tengo Gajos de lima, Sal gruesa, 3 1/2 tazas de mezcla agridulce casera para margaritas (haga clic para ver la receta), 1 taza de tequila dorado, 1/2 taza de Triple Sec, 16 cubitos de hielo, 12 rodajas de lima] que receta lo usa",title
705,"Que hacer con 2 tazas de caldo de pollo reducido en sodio, 3 onzas de espinacas baby, cortadas en rodajas finas, 3 cebolletas, cortadas en diagonal, 4 onzas de setas shiitake, sin tallo, limpias y cortadas en rodajas finas, 1 cucharadita de salsa de soja reducida en sodio, 2 claras de huevo ligeramente batidas, Aceite de sésamo asiático, 8 galletas de arroz integral]",instructions
706,"Si tengo 2 tazas de caldo de pollo reducido en sodio, 3 onzas de espinacas baby, cortadas en rodajas finas, 3 cebolletas, cortadas en diagonal, 4 onzas de setas shiitake, sin tallo, limpias y cortadas en rodajas finas, 1 cucharadita de salsa de soja reducida en sodio, 2 claras de huevo ligeramente batidas, Aceite de sésamo asiático, 8 galletas de arroz integral] que receta lo usa",title
707,"Que hacer con 4 onzas de miel, 4 onzas de agua]",instructions
708,"Que receta usa 4 onzas de miel, 4 onzas de agua]",title
709,Quiero Tarta de ciruelas con queso de cabra y Streusel de nueces y tomillo  como se hace,title_instructions
710,"Que hacer con 4 dientes de ajo pelados, 4 onzas de panceta (tocino italiano) en rodajas finas, picada, 1/4 de taza de queso parmesano finamente rallado, 1/4 de taza (1/2 barrita) de mantequilla sin sal, a temperatura ambiente, 2 cucharadas de aceite de oliva, 2 cucharadas de chalota picada, 1 cucharada de romero fresco picado, 1 cucharada de salvia fresca picada, 2 cucharaditas de pimienta negra recién molida, 1 pavo de 14 a 16 libras, enjuagado, secado a palmaditas por dentro y por fuera; el cuello, el corazón y la molleja se reservan para el caldo de pavo abreviado, 8 ramitas de salvia fresca, 4 ramitas de romero fresco, 2 cucharadas de aceite de oliva, 2 tazas de caldo de pavo de Shortcut o agua, 1/2 taza de panceta cortada en dados finos (tocino italiano; unas 3 onzas), 1/4 de taza de chalotas picadas, 1/4 de taza de harina para todo uso, 3 tazas de caldo de pavo abreviado, 1 taza de vino blanco seco, 1 cucharadita de romero fresco picado, 1 cucharadita de salvia fresca picada]",instructions
711,"Si tengo 4 dientes de ajo pelados, 4 onzas de panceta (tocino italiano) en rodajas finas, picada, 1/4 de taza de queso parmesano finamente rallado, 1/4 de taza (1/2 barrita) de mantequilla sin sal, a temperatura ambiente, 2 cucharadas de aceite de oliva, 2 cucharadas de chalota picada, 1 cucharada de romero fresco picado, 1 cucharada de salvia fresca picada, 2 cucharaditas de pimienta negra recién molida, 1 pavo de 14 a 16 libras, enjuagado, secado a palmaditas por dentro y por fuera; el cuello, el corazón y la molleja se reservan para el caldo de pavo abreviado, 8 ramitas de salvia fresca, 4 ramitas de romero fresco, 2 cucharadas de aceite de oliva, 2 tazas de caldo de pavo de Shortcut o agua, 1/2 taza de panceta cortada en dados finos (tocino italiano; unas 3 onzas), 1/4 de taza de chalotas picadas, 1/4 de taza de harina para todo uso, 3 tazas de caldo de pavo abreviado, 1 taza de vino blanco seco, 1 cucharadita de romero fresco picado, 1 cucharadita de salvia fresca picada] que receta lo usa",title
712,"Que hacer con 3/4 de cucharadita de sal kosher, dividida, más, 1 libra de col rizada toscana (unos 2 manojos), sin las costillas centrales ni los tallos, 1/4 de taza más 2 cucharadas de aceite de oliva virgen extra, 1/2 ramita de romero, 1 chile de árbol seco, partido en 4 trozos, 1 taza de cebolla amarilla en rodajas, Pimienta negra recién molida, 2 dientes de ajo, cortados en rodajas finas, Información sobre los ingredientes: La col rizada toscana, también llamada col negra, col de los dinosaurios, col rizada Lacinato o cavolo nero, tiene hojas largas, estrechas y abultadas de color verde oscuro; encuéntrela en los mercados de agricultores y en algunos supermercados. Los chiles de árbol secos se pueden encontrar en los mercados latinos, en las tiendas especializadas y en algunos supermercados.]",instructions
713,"Como se llama la receta con 3/4 de cucharadita de sal kosher, dividida, más, 1 libra de col rizada toscana (unos 2 manojos), sin las costillas centrales ni los tallos, 1/4 de taza más 2 cucharadas de aceite de oliva virgen extra, 1/2 ramita de romero, 1 chile de árbol seco, partido en 4 trozos, 1 taza de cebolla amarilla en rodajas, Pimienta negra recién molida, 2 dientes de ajo, cortados en rodajas finas, Información sobre los ingredientes: La col rizada toscana, también llamada col negra, col de los dinosaurios, col rizada Lacinato o cavolo nero, tiene hojas largas, estrechas y abultadas de color verde oscuro; encuéntrela en los mercados de agricultores y en algunos supermercados. Los chiles de árbol secos se pueden encontrar en los mercados latinos, en las tiendas especializadas y en algunos supermercados.]",title
714,"Si tengo 3 manojos de cebollas, 2 1/2 tazas de brotes de soja frescos, 3 cucharadas de caldo de pollo, 1 cucharada de salsa de soja, 1 1/2 cucharaditas de aceite de sésamo asiático, 1 1/4 cucharaditas de sal, o al gusto, 1/4 de cucharadita de pimienta negra recién molida, 5 tazas de arroz blanco al estilo chino refrigerado, 2 cucharadas de aceite de maíz o cártamo, 3 cucharadas de jengibre fresco pelado y picado, 1/3 de taza de vino de arroz chino o sake] que puedo hacer",instructions
715,"Que receta usa 3 manojos de cebollas, 2 1/2 tazas de brotes de soja frescos, 3 cucharadas de caldo de pollo, 1 cucharada de salsa de soja, 1 1/2 cucharaditas de aceite de sésamo asiático, 1 1/4 cucharaditas de sal, o al gusto, 1/4 de cucharadita de pimienta negra recién molida, 5 tazas de arroz blanco al estilo chino refrigerado, 2 cucharadas de aceite de maíz o cártamo, 3 cucharadas de jengibre fresco pelado y picado, 1/3 de taza de vino de arroz chino o sake]",title
716,Como preparar Crostini de ajo asado con surtido de ingredientes ,title_instructions
717,"Si tengo 1 receta de Praliné de avellanas, 3 onzas de chocolate agridulce de calidad fina (no sin azúcar), picado grueso, 3/4 de barra (6 cucharadas) de mantequilla sin sal, ablandada, 1 cucharadita de sal, 1/2 taza de azúcar, 4 huevos grandes, separados, 1 cucharadita de extracto de vainilla, 1 taza de nata líquida bien fría, 2 cucharadas de Frangelico (licor con sabor a avellana)] que puedo hacer",instructions
718,"Si tengo 1 receta de Praliné de avellanas, 3 onzas de chocolate agridulce de calidad fina (no sin azúcar), picado grueso, 3/4 de barra (6 cucharadas) de mantequilla sin sal, ablandada, 1 cucharadita de sal, 1/2 taza de azúcar, 4 huevos grandes, separados, 1 cucharadita de extracto de vainilla, 1 taza de nata líquida bien fría, 2 cucharadas de Frangelico (licor con sabor a avellana)] que receta lo usa",title
719,"Si tengo 1 1/2 tazas de harina común tamizada, 1/4 de cucharadita de polvo de hornear, 1/4 de cucharadita de bicarbonato de sodio, 1/8 cucharadita de sal, 2 limones pequeños, 5 cucharadas de mantequilla ablandada, 1/2 taza de azúcar, más el resto para espolvorear, 1 huevo grande, separado, 1/2 cucharadita de extracto de vainilla puro, 2 hojas de papel pergamino] que puedo hacer",instructions
720,"Que receta usa 1 1/2 tazas de harina común tamizada, 1/4 de cucharadita de polvo de hornear, 1/4 de cucharadita de bicarbonato de sodio, 1/8 cucharadita de sal, 2 limones pequeños, 5 cucharadas de mantequilla ablandada, 1/2 taza de azúcar, más el resto para espolvorear, 1 huevo grande, separado, 1/2 cucharadita de extracto de vainilla puro, 2 hojas de papel pergamino]",title
721,"Que puedo hacer con 1 taza de mitades de nueces tostadas, 8 onzas de tocino en rodajas, 3 peras Bosc, cortadas en rodajas, Aceite vegetal antiadherente en spray, 2 tazas de Oporto rubí, 1 chalota, cortada en rodajas, 1 taza de aceite de oliva, 3 cucharadas de vinagre de vino tinto, 12 tazas de lechugas mixtas, 3/4 de taza de queso roquefort desmenuzado]",instructions
722,"Como se llama la receta con 1 taza de mitades de nueces tostadas, 8 onzas de tocino en rodajas, 3 peras Bosc, cortadas en rodajas, Aceite vegetal antiadherente en spray, 2 tazas de Oporto rubí, 1 chalota, cortada en rodajas, 1 taza de aceite de oliva, 3 cucharadas de vinagre de vino tinto, 12 tazas de lechugas mixtas, 3/4 de taza de queso roquefort desmenuzado]",title
723,"Que hacer con 1 cucharada de margarina, 2 tomates medianos, cortados en rodajas, 3/4 de taza de champiñones frescos picados, Sal y pimienta, al gusto, 4 rebanadas de pan, tostadas]",instructions
724,"Como se llama la receta con 1 cucharada de margarina, 2 tomates medianos, cortados en rodajas, 3/4 de taza de champiñones frescos picados, Sal y pimienta, al gusto, 4 rebanadas de pan, tostadas]",title
725,"Si tengo 2 cucharadas de vinagre de vino blanco, 4 cucharadas de aceite de oliva con sabor a lima, limón o naranja, 2 chalotas picadas, 1 cucharada de hojas de mejorana fresca, picadas gruesas, 1 ó 2 chiles serranos, picados, Azúcar al gusto (opcional)] que puedo hacer",instructions
726,"Si tengo 2 cucharadas de vinagre de vino blanco, 4 cucharadas de aceite de oliva con sabor a lima, limón o naranja, 2 chalotas picadas, 1 cucharada de hojas de mejorana fresca, picadas gruesas, 1 ó 2 chiles serranos, picados, Azúcar al gusto (opcional)] que receta lo usa",title
727,Quiero Masa dulce de hojaldre  como se hace,title_instructions
728,Quiero Madreselva  como se hace,title_instructions
729,"Que puedo hacer con 2 rebanadas de tocino picado, 1 cebolla pequeña, picada fina, 1 costilla de apio picada, 1 diente de ajo picado, 1 1/2 docena de almejas pequeñas de cáscara dura, descascaradas, reservando 1/2 taza de licor, y picadas, 1/3 de taza de vino blanco seco, 1 taza de agua, 2 cucharaditas de pasta de tomate, 1 patata pequeña para hervir, 2 tomates medianos madurados en vid, sin semillas y picados, 2 cucharadas de hojas de perejil fresco finamente picadas]",instructions
730,"Que receta usa 2 rebanadas de tocino picado, 1 cebolla pequeña, picada fina, 1 costilla de apio picada, 1 diente de ajo picado, 1 1/2 docena de almejas pequeñas de cáscara dura, descascaradas, reservando 1/2 taza de licor, y picadas, 1/3 de taza de vino blanco seco, 1 taza de agua, 2 cucharaditas de pasta de tomate, 1 patata pequeña para hervir, 2 tomates medianos madurados en vid, sin semillas y picados, 2 cucharadas de hojas de perejil fresco finamente picadas]",title
731,"Si tengo 2 racks de costillas, Sal Kosher, De 4 a 6 ramitas de tomillo fresco, 2 1/2 tazas de vinagre balsámico (no desperdicie aquí su mejor balsámico), 1/2 taza de miel, 2 tazas de ketchup, 1 lata de cerveza (preferiblemente seca), 1 cucharada de ajo picado, 1 cebolla roja picada, 1/2 taza de azúcar moreno, 1 cucharada de melaza, 1/4 de taza de mostaza en grano, 1 ó 2 cucharaditas de Tabasco (según el grado de picante que le guste), 1 cucharada de salsa Worcestershire, 1/2 taza de agua] que puedo hacer",instructions
732,"Si tengo 2 racks de costillas, Sal Kosher, De 4 a 6 ramitas de tomillo fresco, 2 1/2 tazas de vinagre balsámico (no desperdicie aquí su mejor balsámico), 1/2 taza de miel, 2 tazas de ketchup, 1 lata de cerveza (preferiblemente seca), 1 cucharada de ajo picado, 1 cebolla roja picada, 1/2 taza de azúcar moreno, 1 cucharada de melaza, 1/4 de taza de mostaza en grano, 1 ó 2 cucharaditas de Tabasco (según el grado de picante que le guste), 1 cucharada de salsa Worcestershire, 1/2 taza de agua] que receta lo usa",title
733,"Quiero Relleno de trigo integral con panceta, castañas y parmesano  como se hace",title_instructions
734,Quiero Zanahorias asadas con aderezo cremoso Nuoc Cham  como se hace,title_instructions
735,"Que puedo hacer con 4 cebollas (aproximadamente 1 libra), 6 tomates ciruela (aproximadamente 1 1/4 libras), cuatro jarretes de ternera de 2 pulgadas de grosor cortados en cruz (ossobuco; aproximadamente 1 libra cada uno), 2 1/2 libras de patatas de pulpa amarilla, como las Yukon Gold, 1/2 barra de mantequilla sin sal, ablandada]",instructions
736,"Si tengo 4 cebollas (aproximadamente 1 libra), 6 tomates ciruela (aproximadamente 1 1/4 libras), cuatro jarretes de ternera de 2 pulgadas de grosor cortados en cruz (ossobuco; aproximadamente 1 libra cada uno), 2 1/2 libras de patatas de pulpa amarilla, como las Yukon Gold, 1/2 barra de mantequilla sin sal, ablandada] que receta lo usa",title
737,Quiero Pavo asado al romero con salsa  como se hace,title_instructions
738,"Si tengo 1/4 de taza de zumo de naranja fresco, 1/4 de taza de vino blanco seco, 1 cucharada de vinagre de vino blanco, 2 chalotas, picadas finamente, 1/2 cucharadita de semillas de hinojo, 2 tiras de cáscara de naranja, retiradas con un pelador de verduras, 1/2 taza de agua, 2 filetes de lenguado o reloj anaranjado (aproximadamente 1 libra), 1 cucharada de mantequilla sin sal] que puedo hacer",instructions
739,"Que receta usa 1/4 de taza de zumo de naranja fresco, 1/4 de taza de vino blanco seco, 1 cucharada de vinagre de vino blanco, 2 chalotas, picadas finamente, 1/2 cucharadita de semillas de hinojo, 2 tiras de cáscara de naranja, retiradas con un pelador de verduras, 1/2 taza de agua, 2 filetes de lenguado o reloj anaranjado (aproximadamente 1 libra), 1 cucharada de mantequilla sin sal]",title
740,"Que hacer con 1/4 de taza de ginebra, 2 cucharadas de licor de Chartreuse, 2 cucharadas de zumo de lima fresco, 2 cucharadas de licor de marrasquino (como Luxardo), 2 giros de lima, Información sobre los ingredientes: El licor de marrasquino Luxardo se vende en tiendas de licores bien surtidas y en bevmo.com.]",instructions
741,"Como se llama la receta con 1/4 de taza de ginebra, 2 cucharadas de licor de Chartreuse, 2 cucharadas de zumo de lima fresco, 2 cucharadas de licor de marrasquino (como Luxardo), 2 giros de lima, Información sobre los ingredientes: El licor de marrasquino Luxardo se vende en tiendas de licores bien surtidas y en bevmo.com.]",title
742,"Como puedo preparar 6 tazas (o más) de caldo de pollo bajo en sal, 1 taza de cebada perlada, 1 onza de setas secas, partidas por la mitad si son muy grandes, 2 cucharadas de mantequilla, 1 cebolla grande (de 10 a 12 onzas), picada, 1 pera Bosc grande, cortada por la mitad, sin corazón y en cubos de media pulgada, 2 tazas de carne de pavo oscura cocida en dados, 1/3 de taza de Marsala seco, 1/2 taza de perejil italiano fresco picado]",instructions
743,"Que receta usa 6 tazas (o más) de caldo de pollo bajo en sal, 1 taza de cebada perlada, 1 onza de setas secas, partidas por la mitad si son muy grandes, 2 cucharadas de mantequilla, 1 cebolla grande (de 10 a 12 onzas), picada, 1 pera Bosc grande, cortada por la mitad, sin corazón y en cubos de media pulgada, 2 tazas de carne de pavo oscura cocida en dados, 1/3 de taza de Marsala seco, 1/2 taza de perejil italiano fresco picado]",title
744,"Que hacer con 1 taza de azúcar, 1 cucharadita de zumo de limón fresco, 1 cucharada de mantequilla sin sal, 1 1/2 lb de cerezas ácidas frescas o descongeladas, sin hueso (2 1/2 tazas), 2 cucharadas de kirsch, Helado de vainilla de primera calidad, Acompañamiento: galletas de mantequilla de panadería]",instructions
745,"Si tengo 1 taza de azúcar, 1 cucharadita de zumo de limón fresco, 1 cucharada de mantequilla sin sal, 1 1/2 lb de cerezas ácidas frescas o descongeladas, sin hueso (2 1/2 tazas), 2 cucharadas de kirsch, Helado de vainilla de primera calidad, Acompañamiento: galletas de mantequilla de panadería] que receta lo usa",title
746,Quiero Posole verde con bacalao y cilantro  como se hace,title_instructions
747,Como preparar Brochetas de fruta en llamas ,title_instructions
748,Quiero Pizzas de verano  como se hace,title_instructions
749,Como preparar Tartas de cebolla y salvia ,title_instructions
750,"Como preparar Tarta de frambuesas con Marsala, Crème Fraîche y frambuesas ",title_instructions
751,"Si tengo Para hacer la salsa de jengibre y mango, colóquela en el procesador y procésela hasta que quede suave:, 1 mango grande, sin semillas, pelado y cortado en cuartos, 2 cucharadas de agua, 2 cucharadas de azúcar, 2 cucharadas de jarabe de arce, 2 cucharaditas de jengibre fresco picado, 1 cucharadita de extracto de vainilla] que puedo hacer",instructions
752,"Como se llama la receta con Para hacer la salsa de jengibre y mango, colóquela en el procesador y procésela hasta que quede suave:, 1 mango grande, sin semillas, pelado y cortado en cuartos, 2 cucharadas de agua, 2 cucharadas de azúcar, 2 cucharadas de jarabe de arce, 2 cucharaditas de jengibre fresco picado, 1 cucharadita de extracto de vainilla]",title
753,Quiero Caponata con especias marroquíes y héroe de albahaca  como se hace,title_instructions
754,"Si tengo 1 1/2 lb de tomates picados (4 tazas), 1 libra de melocotones, sin hueso y picados (2 tazas), 1/4 de taza de hielo picado, 2 cucharadas de chalota picada (1 mediana), 2 cucharadas de aceite de oliva, 1 1/2 cucharadas de vinagre de vino blanco, 1 cucharada de estragón fresco picado, 1 cucharadita de sal, 1/2 cucharadita de pimienta negra, 1/4 a 1/2 taza de agua] que puedo hacer",instructions
